owner_kind,owner_key,amenity_name
property,prop-30521716,gourmet_area
property,prop-30521716,gym
property,prop-30521716,intercom
property,prop-30521716,party_hall
property,prop-30521716,playground
property,prop-30521716,pool
property,prop-30521716,sauna
property,prop-30521716,security_24h
property,prop-30521716,spa
property,prop-30534890,bbq_area
property,prop-30534890,gourmet_area
property,prop-30534890,intercom
property,prop-30534890,pool
property,prop-30534895,bbq_area
property,prop-30534895,game_room
property,prop-30534895,gourmet_area
property,prop-30534895,intercom
property,prop-30534895,party_hall
property,prop-30534895,pool
property,prop-30534896,bbq_area
property,prop-30534896,gourmet_area
property,prop-30534896,intercom
property,prop-30534896,pool
property,prop-30534897,bbq_area
property,prop-30534897,bike_rack
property,prop-30534897,generator
property,prop-30534897,gourmet_area
property,prop-30534897,intercom
property,prop-30534897,playground
property,prop-30534897,pool
property,prop-30534897,sauna
property,prop-30534897,spa
property,prop-30561117,sea_view
property,prop-30562067,bbq_area
property,prop-30562067,pool
property,prop-30562067,security_24h
property,prop-30563421,air_conditioning
property,prop-30563421,bbq_area
property,prop-30563421,laundry
property,prop-30563421,pool
property,prop-30563421,security_24h
property,prop-30589809,bbq_area
property,prop-30589809,pool
property,prop-30599477,intercom
property,prop-30599480,intercom
property,prop-30619508,bbq_area
property,prop-30619508,pool
property,prop-30646839,pool
property,prop-30646978,air_conditioning
property,prop-30646978,bbq_area
property,prop-30646978,gym
property,prop-30646978,pool
property,prop-30647063,security_24h
property,prop-30647101,pool
property,prop-30647137,gym
property,prop-30647137,pool
property,prop-30647137,sports_court
property,prop-30647160,gym
property,prop-30647160,pool
property,prop-30647163,pool
property,prop-30647171,bbq_area
property,prop-30647171,pool
property,prop-30647192,pool
property,prop-30647215,pool
property,prop-30647340,pool
property,prop-30647369,gym
property,prop-30647369,pool
property,prop-30647387,gym
property,prop-30647387,pool
property,prop-30647528,bbq_area
property,prop-30647528,pool
property,prop-30647531,gym
property,prop-30647531,pool
property,prop-30647571,bbq_area
property,prop-30647571,pool
property,prop-30647679,gym
property,prop-30647702,pool
property,prop-30647779,pool
property,prop-30647785,gym
property,prop-30647785,pool
property,prop-30647785,sports_court
property,prop-30647788,pool
property,prop-30647879,gym
property,prop-30647879,pool
property,prop-30647899,bbq_area
property,prop-30647966,gym
property,prop-30647966,pool
property,prop-30648151,air_conditioning
property,prop-30648151,sports_court
property,prop-30648177,bbq_area
property,prop-30648177,gym
property,prop-30648177,pool
property,prop-30648177,sauna
property,prop-30648177,sports_court
property,prop-30648190,bbq_area
property,prop-30648190,pool
property,prop-30648247,gym
property,prop-30648247,pool
property,prop-30648253,bbq_area
property,prop-30648253,pool
property,prop-30648257,bbq_area
property,prop-30648257,pool
property,prop-30648257,sports_court
property,prop-30648277,pool
property,prop-30662627,air_conditioning
property,prop-30662627,bbq_area
property,prop-30662627,laundry
property,prop-30662627,pool
property,prop-30662627,security_24h
property,prop-30681704,bbq_area
property,prop-30681704,gourmet_area
property,prop-30681704,intercom
property,prop-30681704,pool
property,prop-30683400,bbq_area
property,prop-30683400,gourmet_area
property,prop-30683400,gym
property,prop-30683400,intercom
property,prop-30683400,pool
property,prop-30683400,security_24h
property,prop-30692080,air_conditioning
property,prop-30692080,bbq_area
property,prop-30692080,bike_rack
property,prop-30692080,concierge
property,prop-30692080,gourmet_area
property,prop-30692080,gym
property,prop-30692080,intercom
property,prop-30692080,party_hall
property,prop-30692080,playground
property,prop-30692080,pool
property,prop-30692080,security_24h
property,prop-30692080,sports_court
property,prop-30697887,air_conditioning
property,prop-30697887,bike_rack
property,prop-30697887,game_room
property,prop-30697887,gym
property,prop-30697887,intercom
property,prop-30697887,party_hall
property,prop-30697887,playground
property,prop-30697887,pool
property,prop-30697887,security_24h
property,prop-30698357,bbq_area
property,prop-30698357,pool
property,prop-30698371,bbq_area
property,prop-30698371,pool
property,prop-30698377,pool
property,prop-30698379,pool
property,prop-30700041,pool
property,prop-30700042,pool
property,prop-30700045,bbq_area
property,prop-30700045,bike_rack
property,prop-30700045,game_room
property,prop-30700045,gym
property,prop-30700045,party_hall
property,prop-30700045,playground
property,prop-30700045,pool
property,prop-30700045,security_24h
property,prop-30705645,bbq_area
property,prop-30705645,bike_rack
property,prop-30705645,game_room
property,prop-30705645,gourmet_area
property,prop-30705645,intercom
property,prop-30705645,party_hall
property,prop-30705645,playground
property,prop-30705645,pool
property,prop-30705645,sports_court
property,prop-30723893,bbq_area
property,prop-30723893,pool
property,prop-30730045,bbq_area
property,prop-30730045,bike_rack
property,prop-30730045,game_room
property,prop-30730045,gourmet_area
property,prop-30730045,intercom
property,prop-30730045,playground
property,prop-30730045,pool
property,prop-30737234,concierge
property,prop-30737234,gourmet_area
property,prop-30737234,intercom
property,prop-30737234,party_hall
property,prop-30737234,pool
property,prop-30737234,security_24h
property,prop-30742904,bbq_area
property,prop-30742904,game_room
property,prop-30742904,gourmet_area
property,prop-30742904,gym
property,prop-30742904,intercom
property,prop-30742904,party_hall
property,prop-30742904,pool
property,prop-30742904,security_24h
property,prop-30756552,bbq_area
property,prop-30756552,laundry
property,prop-30756552,pool
property,prop-30756552,security_24h
property,prop-30763156,bbq_area
property,prop-30763156,generator
property,prop-30763156,gourmet_area
property,prop-30763156,gym
property,prop-30763156,intercom
property,prop-30763156,party_hall
property,prop-30763156,playground
property,prop-30763156,pool
property,prop-30763156,security_24h
property,prop-30784961,bbq_area
property,prop-30784961,pool
property,prop-30784979,bbq_area
property,prop-30784979,pool
property,prop-30784984,bbq_area
property,prop-30784984,pool
property,prop-30785895,pool
property,prop-30785896,pool
property,prop-30786834,pool
property,prop-30786835,pool
property,prop-30786854,pool
property,prop-30786855,pool
property,prop-30786856,pool
property,prop-30792453,bbq_area
property,prop-30792453,cinema
property,prop-30792453,concierge
property,prop-30792453,game_room
property,prop-30792453,generator
property,prop-30792453,gourmet_area
property,prop-30792453,gym
property,prop-30792453,intercom
property,prop-30792453,party_hall
property,prop-30792453,pool
property,prop-30792453,security_24h
property,prop-30792453,sports_court
property,prop-30796068,bbq_area
property,prop-30796068,game_room
property,prop-30796068,gourmet_area
property,prop-30796068,intercom
property,prop-30796068,party_hall
property,prop-30796068,pool
property,prop-30796737,concierge
property,prop-30796737,laundry
property,prop-30796737,sauna
property,prop-30820910,pool
property,prop-30837686,air_conditioning
property,prop-30837686,pool
property,prop-30837686,security_24h
property,prop-30838997,playground
property,prop-30838997,pool
property,prop-30849304,bbq_area
property,prop-30849304,pool
property,prop-30853807,air_conditioning
property,prop-30853807,bike_rack
property,prop-30853807,game_room
property,prop-30853807,gym
property,prop-30853807,party_hall
property,prop-30853807,security_24h
property,prop-30857668,concierge
property,prop-30857668,party_hall
property,prop-30857668,pool
property,prop-30877873,gourmet_area
property,prop-30877873,intercom
property,prop-30877873,playground
property,prop-30877873,pool
property,prop-30877873,sauna
property,prop-30882828,air_conditioning
property,prop-30882828,concierge
property,prop-30882828,intercom
property,prop-30882828,party_hall
property,prop-30882828,security_24h
property,prop-30897965,bbq_area
property,prop-30897965,pool
property,prop-30897967,bbq_area
property,prop-30897967,pool
property,prop-30900241,air_conditioning
property,prop-30900241,bbq_area
property,prop-30900241,game_room
property,prop-30900241,gym
property,prop-30900241,party_hall
property,prop-30900241,playground
property,prop-30900241,pool
property,prop-30900241,security_24h
property,prop-30900241,spa
property,prop-30900247,pool
property,prop-30935646,air_conditioning
property,prop-30935646,bbq_area
property,prop-30935646,laundry
property,prop-30935646,pool
property,prop-30935646,sauna
property,prop-30935646,security_24h
property,prop-30936546,air_conditioning
property,prop-30936546,bbq_area
property,prop-30936546,laundry
property,prop-30936546,pool
property,prop-30951680,intercom
property,prop-30951680,laundry
property,prop-30951680,party_hall
property,prop-30951680,security_24h
property,prop-30978903,pool
property,prop-30981068,bbq_area
property,prop-30981068,pool
property,prop-30981069,pool
property,prop-30989103,bbq_area
property,prop-30989103,gourmet_area
property,prop-30989103,intercom
property,prop-30989103,party_hall
property,prop-30989103,playground
property,prop-30989103,pool
property,prop-30994138,concierge
property,prop-30994142,concierge
property,prop-30994142,sea_view
property,prop-31009716,concierge
property,prop-31009722,concierge
property,prop-31009724,concierge
property,prop-31009724,playground
property,prop-31009724,sea_view
property,prop-31011726,bbq_area
property,prop-31012416,bbq_area
property,prop-31012416,pool
property,prop-31012418,bbq_area
property,prop-31012418,laundry
property,prop-31012418,pool
property,prop-31012419,laundry
property,prop-31012419,pool
property,prop-31012424,bbq_area
property,prop-31012424,pool
property,prop-31027291,bbq_area
property,prop-31027291,pool
property,prop-31051007,bbq_area
property,prop-31051007,pool
property,prop-31066676,party_hall
property,prop-31066676,pool
property,prop-31078575,bbq_area
property,prop-31078575,coworking
property,prop-31078575,gourmet_area
property,prop-31078575,intercom
property,prop-31078575,pool
property,prop-31078575,security_24h
property,prop-31084685,intercom
property,prop-31108413,generator
property,prop-31108413,playground
property,prop-31108413,pool
property,prop-31108413,security_24h
property,prop-31108414,generator
property,prop-31108414,playground
property,prop-31108414,pool
property,prop-31108414,security_24h
property,prop-31108415,generator
property,prop-31108415,playground
property,prop-31108415,pool
property,prop-31108415,security_24h
property,prop-31108416,generator
property,prop-31108416,playground
property,prop-31108416,pool
property,prop-31108416,security_24h
property,prop-31108427,bbq_area
property,prop-31108427,pool
property,prop-31108430,pool
property,prop-31108673,bbq_area
property,prop-31108673,pool
property,prop-31108698,bbq_area
property,prop-31108698,pool
property,prop-31112883,bbq_area
property,prop-31112883,pool
property,prop-31112883,sauna
property,prop-31112910,bbq_area
property,prop-31112910,pool
property,prop-31112911,air_conditioning
property,prop-31112911,bbq_area
property,prop-31112911,laundry
property,prop-31112911,pool
property,prop-31112913,bbq_area
property,prop-31112913,pool
property,prop-31112914,pool
property,prop-31113102,bbq_area
property,prop-31113102,laundry
property,prop-31113102,pool
property,prop-31113255,air_conditioning
