id,title,subtype,transaction,price_sale,price_rent,area_m2,bedrooms,bathrooms,parking_spots,iptu_year,condo_fee,pets_allowed,accepts_financing,year_built,floor,has_elevator,has_balcony,furnished,neighborhood,condominium,builder,built_year
prop-6328913,"Apartamento com 3 dormitórios à venda por R$ 600.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,600000,,115.0,3,1,2,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-44060956,Apartamento 3 quartos com 76 + 46 m² - R$: 755 mil - Jardim Cidade Universitária,Apartment,sale,755000,,122.0,3,2,1,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-31150269,"Apartamento com 3 dormitórios à venda, 143 m² por R$ 750.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,750000,,143.0,3,1,3,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-42829305,"Apartamento com 3 quartos à venda na Rua Nurisman de Andrade Carneiro, Jardim Cidade Universitária, João Pessoa",Apartment,sale,365000,,63.0,3,1,1,,,true,,,,false,true,false,Jardim Cidade Universitária,,,
prop-42783144,Residencial no Jardim Cidade Universitária com 03 quartos em excelente localização,Apartment,sale,390000,,65.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-23640690,"Apartamento com 3 dormitórios à venda, 66 m² por R$ 310.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,310000,,66.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-8960281,"Apartamento com 3 dormitórios à venda por R$ 330.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,330000,,67.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-41586701,"Apartamento em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,439000,,68.0,3,1,1,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-41415160,"Apartamento com 3 quartos à venda no Jardim Cidade Universitária, João Pessoa",Apartment,sale,275000,,69.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-25100976,"Apartamento com 3 dormitórios à venda, 69 m² por R$ 494.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,494000,,69.0,3,2,1,,,false,,,,false,false,false,Jardim Cidade Universitária,,,
prop-32157039,Residencial Segovia - APARTAMENTO PADRAO/ APARTAMENTO NO RESIDENCIAL SEGOVIA/ APARTAMENTO NOS BANCÁRIOS/ APARTAMENTO BEIRA MAR/ APARTAMENTO EM JOAO PESSOA,Apartment,sale,340000,,70.0,3,2,1,,,false,,,,false,false,false,Jardim Cidade Universitária,,,
prop-25313077,"Apartamento com 3 quartos à venda no Jardim Cidade Universitária, João Pessoa",Apartment,sale,370000,,71.0,3,3,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-30334748,"Apartamento em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,440000,,71.0,3,1,1,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-42585817,Apartamento novo 03 quartos bairro Jardim Cidade Universitário,Apartment,sale,579900,,71.0,3,2,2,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-15540432,"Apartamento à venda por R$ 260.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,260000,,73.0,3,1,1,,,false,,,,false,false,false,Jardim Cidade Universitária,,,
prop-21714084,"Apartamento Padrão em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,350000,,75.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-43157873,Apartamento à venda no bairro Jardim Cidade Universitária - João Pessoa/PB,Apartment,sale,230000,,76.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-44060964,Apartamento 3 quartos com 76  - R$: 505 mil - Jardim Cidade Universitária,Apartment,sale,505000,,76.0,3,2,1,,,false,,,,false,false,false,Jardim Cidade Universitária,,,
prop-43135636,"Apartamento em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,360000,,77.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-34209062,"Apartamento em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,299000,,80.0,3,1,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-42343653,"Apartamento com 80m², 3 quartos e planejados no Jardim Cidade Universitária, com lazer completo e ótima localização.",Apartment,sale,359997,,80.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-42993327,"Apartamento com 3 quartos à venda no Jardim Cidade Universitária, João Pessoa",Apartment,sale,439000,,82.0,3,3,2,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-32114934,Apartamento a venda com 03 quartos na Cidade Universitária - AP8340,Apartment,sale,520000,,84.0,3,2,1,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-20491483,"Apartamento em Jardim Cidade Universitária - Bancários, João Pessoa/PB",Apartment,sale,750000,,85.0,3,1,2,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-10936460,"Apartamento à venda, 87 m² por R$ 594.992,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,594992,,87.0,3,2,2,,,false,,,,true,false,false,Jardim Cidade Universitária,,,
prop-38127363,"Apartamento para Venda em João Pessoa, Jardim Cidade Universitária, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Apartment,sale,565000,,78.0,3,2,1,,,true,,,,true,false,false,Jardim Cidade Universitária,,,
prop-36994790,APARTAMENTO DE 95M A VENDA NO BAIRRO JARDIM CIDADE UNIVERSITARIA EM JOÃO PESSOA - PB,Apartment,sale,,,95.0,3,3,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-18363143,"Apartamento com 3 dormitórios à venda, 78 m² por R$ 499.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,499000,,78.0,3,1,1,,,false,,,,true,true,false,Jardim Cidade Universitária,,,
prop-44880846,"Apartamento no Jardim Cidade Universitária com 3 Quartos sendo 1 Suíte, 71m²",Apartment,sale,295000,,71.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-36186509,Apartamento Bairro Jardim Cidade Universitária 2 e 3 quartos. Térreo com piscina 550mil,Apartment,sale,340000,,71.0,3,1,1,,,false,,,,true,false,false,Jardim Cidade Universitária,,,
prop-18560542,Apartamento Jardim Cid. Universitária de 3 Quartos Sendo Uma Suíte,Apartment,sale,370000,,77.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-44223212,"Apartamento à venda em João Pessoa-PB, Jardim Cidade Universitária: 3 quartos, 1 suíte, 63m², garagem.",Apartment,sale,380000,,63.0,3,1,1,,,false,,,,false,false,false,Jardim Cidade Universitária,,,
prop-34007557,"Apartamento com 3 dormitórios à venda, 70 m² por R$ 450.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,450000,,70.0,3,2,1,,,false,,,,false,true,false,Jardim Cidade Universitária,,,
prop-35730757,"Apartamento com 3 dormitórios à venda, 69 m² por R$ 475.000,00 - Jardim Cidade Universitária - João Pessoa/PB",Apartment,sale,475000,,69.0,3,2,1,,,false,,,,true,false,false,Jardim Cidade Universitária,,,
prop-41900128,"Apartamento com 3 quartos à venda na Rua Paulino dos Santos Coelho, 149, Jardim Cidade Universitária, João Pessoa",Apartment,sale,509999,,84.0,3,2,1,,,false,,,,true,false,false,Jardim Cidade Universitária,,,
prop-43008177,"Apartamento com 3 quartos à venda na Rua Comerciante Aristides Costa, --, Jardim Cidade Universitária, João Pessoa",Apartment,sale,650000,,75.0,3,2,2,,,false,,,,true,false,false,Jardim Cidade Universitária,,,
prop-43248059,Apartamento Para Vender com 3 quartos 2 suítes no bairro Jardim Luna em João Pessoa,Apartment,sale,1450000,,100.0,3,3,2,,,true,,,,true,true,false,Jardim Luna,,,
prop-43118266,Apartamento Para Vender com 3 quartos 2 suítes no bairro Jardim Luna em João Pessoa,Apartment,sale,1175000,,101.0,3,3,2,,,true,,,,true,true,false,Jardim Luna,,,
prop-13975002,"Apartamento com 3 dormitórios à venda, 121 m² por R$ 1.359.521,93 - Jardim Luna - João Pessoa/PB",Apartment,sale,1359521,,121.0,3,1,2,,,false,,,,true,true,false,Jardim Luna,,,
prop-24857192,"Apartamento com 3 quartos à venda no Jardim Luna, João Pessoa",Apartment,sale,1550000,,133.0,3,4,2,,,false,,,,true,false,false,Jardim Luna,,,
prop-32114816,"Apartamento com 3 quartos à venda na Praça Jardim Luna, Jardim Luna, João Pessoa",Apartment,sale,1250000,,172.0,3,4,2,,,false,,,,false,true,false,Jardim Luna,,,
prop-42370421,"Apartamento no Jardim Luna,.possível só 10 % de entrada,Moderno, Completo ,Bem Localizado!",Apartment,sale,699435,,76.0,3,2,2,,,false,,,,false,false,false,Jardim Luna,,,
prop-36789862,"Apartamento para Venda em João Pessoa, JARDIM LUNA, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Apartment,sale,630000,,80.0,3,2,1,,,false,,,,false,true,true,Jardim Luna,,,
prop-40145238,Apartamento à Venda no Jardim Luna – Vista Mar | 90m² | R$ 830.000,Apartment,sale,830000,,90.0,3,2,2,,,false,,,,false,true,false,Jardim Luna,,,
prop-32114811,"Apartamento com 3 quartos à venda na Praça Jardim Luna, Jardim Luna, João Pessoa",Apartment,sale,1150000,,95.0,3,3,2,,,false,,,,true,true,false,Jardim Luna,,,
prop-41621612,Excelente Apartamento PORTEIRA FECHADA de 3 Quartos | Conforto e Localização Privilegiada,Apartment,sale,1100000,,86.0,3,3,2,,,false,,,,false,true,false,Jardim Luna,,,
prop-13949953,"O Mirante Ruy Carneiro está localizado na avenida mais conhecida de João Pessoa, a Avenida Ruy Carneiro, no bairro do Jardim Luna, onde você vai encontrar serviços e comodidades há poucos metros de di",Apartment,sale,1276000,,122.0,3,4,2,,,true,,,,true,false,false,Jardim Luna,,,
prop-40619732,"Apartamento com 3 dormitórios à venda, 100 m² por R$ 1.060.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1060000,,100.0,3,4,2,,,false,,,,false,true,true,Jardim Oceania,,,
prop-41615452,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1950000,,100.0,3,2,1,,,false,,,,false,false,false,Jardim Oceania,,,
prop-43718425,"Apartamento com 3 quartos à venda na Rua Josefa de Miranda Freire, --, Jardim Oceania, João Pessoa",Apartment,sale,370000,,98.0,3,2,1,,,false,,,,false,true,false,Jardim Oceania,,,
prop-30647101,Residencial D'Ouro - APARTAMENTO PADRÃO/ APARTAMENTO NO RESIDENCIAL D'OURO/ APARTAMENTO NO JARDIM OCEANIA/ APARTAMENTO BEIRA MAR/ APARTAMENTO COM 3 QUARTOS/ APARTAMENTO EM JOAO PESSOA,Apartment,sale,850000,,100.0,3,3,2,,,false,,,,true,false,true,Jardim Oceania,,,
prop-42477573,"Apartamento reformado com 100 m², 3 quartos, suíte e lazer completo no Jardim Oceania, a poucos metros da praia.",Apartment,sale,894997,,100.0,3,3,1,,,true,,,,true,false,false,Jardim Oceania,,,
prop-12573104,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,1090947,,101.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-29344099,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,1134424,,101.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-19532390,"Apartamento com 3 dormitórios à venda, 76 m² - Jardim Oceania - João Pessoa/PB",Apartment,sale,1449000,,76.0,3,1,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43328292,"Apartamento com 3 quartos à venda na Rua Agente Fiscal Paulo de Assis, --, Jardim Oceania, João Pessoa",Apartment,sale,730000,,102.0,3,4,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-38990675,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1287484,,91.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-28104964,Vendo excelente apartamento ambientado com planejados no Jardim Oceania,Apartment,sale,780000,,104.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-18462413,Apartamento Para Vender com 03 quartos 02 suítes no bairro Jardim Oceania em João Pessoa,Apartment,sale,1667000,,105.0,3,3,2,,,true,,,,true,true,false,Jardim Oceania,,,
prop-41865924,"Apartamento com 3 quartos à venda na Avenida Governador Argemiro de Figueiredo, 2249, Jardim Oceania, João Pessoa",Apartment,sale,750000,,105.0,3,2,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-44283027,"Vendo aptos novos e prontos, com plantas de 67m2 à 115m2, varanda gourmet vista mar, 2 quartos ou 3 suítes",Apartment,sale,1310000,,106.0,3,3,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-27320681,"Apartamento à venda, 107 m² por R$ 1.400.764,69 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1400764,,107.0,3,3,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-27320676,"Apartamento à venda, 108 m² por R$ 1.255.128,12 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1255128,,108.0,3,3,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-42615466,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,729990,,108.0,3,2,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43442460,Apartamento 108m² 3 quartos sendo 1 suíte no Jardim Oceania à Venda,Apartment,sale,850000,,108.0,3,2,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-44283031,"Vendo aptos novos e prontos, com plantas de 67m2 à 115m2, varanda gourmet vista mar, 2 quartos ou 3 suítes",Apartment,sale,1308000,,109.0,3,0,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-40855243,"Apartamento com 3 quartos à venda na Jardim Oceania, Jardim Oceania, João Pessoa",Apartment,sale,750000,,10.0,3,1,2,,,false,,,,true,false,true,Jardim Oceania,,,
prop-43755903,"Apartamento com 3 quartos à venda na Rua Josefa de Miranda Freire, --, Jardim Oceania, João Pessoa",Apartment,sale,450000,,100.0,3,2,1,,,false,,,,false,true,false,Jardim Oceania,,,
prop-32125059,Apartamento Para Vender com 3 quartos 3 suítes no bairro Jardim Oceania em João Pessoa,Apartment,sale,1558000,,111.0,3,4,2,,,true,,,,true,true,false,Jardim Oceania,,,
prop-38990712,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1082931,,91.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-44511699,"A 350 metros do mar, na melhor localização do Jardim Oceania!!!",Apartment,sale,1260000,,112.0,3,4,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-36433716,APARTAMENTO NO JARDIM OCENIA | EXCELENTE PADRÃO codigo: 142749,Apartment,sale,839000,,113.0,3,3,3,,,false,,,,false,false,false,Jardim Oceania,,,
prop-29344103,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,1067966,,114.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-21840139,"REF: LA101 - Lançamento, João Pessoa, Jardim Oceania, 3 quartos sendo até 3 suítes",Apartment,sale,1126424,,114.0,3,3,2,,,true,,,,true,true,false,Jardim Oceania,,,
prop-41666875,"Lançamento apartamentos para venda | jardim oceania | a partir r$ 1.126.424,94",Apartment,sale,1126424,,114.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-29344176,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,1209903,,114.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-29344218,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,1297645,,114.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-42877273,"Apartamento com 3 quartos à venda na Rua José Patrício de Almeida, 58, Jardim Oceania, João Pessoa",Apartment,sale,1305713,,116.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-29483837,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,,,116.0,3,4,1,,,false,,,,false,true,false,Jardim Oceania,,,
prop-38990701,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1176778,,98.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-38990648,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1448343,,98.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-32114704,"Apartamento com 3 quartos à venda na Rua Oceano Pacífico, Jardim Oceania, João Pessoa",Apartment,sale,1289952,,120.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43755052,"Apartamento para Venda em João Pessoa, Jardim Oceania, 3 dormitórios, 2 suítes, 4 banheiros, 2 vagas",Apartment,sale,1500000,,120.0,3,4,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-37355492,Apartamento porteira fechada - 03 suítes - 120 m² - Jardim Oceania - João Pessoa/PB,Apartment,sale,1840000,,120.0,3,4,2,,,true,,,,true,true,true,Jardim Oceania,,,
prop-43007843,Residencial a 200 metros da praia do Jardim Oceania codigo: 333500,Apartment,sale,700000,,120.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-40707578,"Apartamento 3 quartos no Jardim Oceania (Vista mar, perto do shopping, do parque)",Apartment,sale,1298000,,123.0,3,3,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43966369,"Apartamento com 3 quartos à venda na Rua Carmem Romero, 87, Jardim Oceania, João Pessoa",Apartment,sale,1130000,,126.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44831617,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1200000,,126.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43455401,"Apartamento com 3 quartos à venda na Rua Sebastião Interaminense, --, Jardim Oceania, João Pessoa",Apartment,sale,690000,,127.0,3,5,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-24471213,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,,,128.0,3,4,3,,,false,,,,true,true,false,Jardim Oceania,,,
prop-21166198,Rio Paru: Luxuoso. Ecológico. No Jardim Oceania. Conheça o mais novo lançamento da Conserpa & Enger,Apartment,sale,1671012,,129.0,3,3,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-35459057,"Apartamento com 3 quartos à venda na Avenida Governador Argemiro de Figueiredo, 354, Jardim Oceania, João Pessoa",Apartment,sale,2839358,,130.0,3,4,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43951185,Apartamento à Venda  Excelente Localização em Frente ao Cidade Viva,Apartment,sale,750000,,130.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-37358284,"Apartamento com 3 dormitórios à venda, 82 m² por R$ 775.000 - Jardim Oceania - João Pessoa/PB",Apartment,sale,775000,,82.0,3,3,1,,,false,,,,false,false,false,Jardim Oceania,,,
prop-26879025,"Apartamento com 3 dormitórios à venda, 131 m² por R$ 1.389.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1389000,,131.0,3,4,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-45095156,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,950000,,131.0,3,3,2,,,false,,,,true,false,true,Jardim Oceania,,,
prop-37676488,"Excelente apartamento, com 3 quatros, sendo 3 suites - R$ 1.199.000,00 - Jardim Oceania em João Pessoa (PB)",Apartment,sale,1199000,,132.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-40515048,"Apartamento 3 suítes no JARDIM OCEANIA  (3 suítes, andar alto, nascente)",Apartment,sale,1290000,,132.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-22040108,"Apartamento com 3 dormitórios à venda, 132 m² por R$ 1.671.012,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1671012,,132.0,3,1,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44877885,Apartamento 3 Quartos no Jardim Oceania com 132m2 Lançamento,Apartment,sale,1688029,,132.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44063264,"Apartamento com 3 quartos à venda na Rua Vereador José Francisco de Figueiredo, Jardim Oceania, João Pessoa",Apartment,sale,1688029,,132.0,3,4,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44886931,"Apartamento com 3 dormitórios à venda, 135 m² por R$ 1.490.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1490000,,135.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-42788875,Excelente oportunidade de Apartamento à venda no Jardim Oceania,Apartment,sale,750000,,136.0,3,1,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-44283182,"Vendo Apartamento 137 m², 03 Quartos (Sendo todos Suítes) + DCE, 03 Vagas de Garagem",Apartment,sale,1250000,,137.0,3,4,3,,,false,,,,false,true,false,Jardim Oceania,,,
prop-34000766,Apartamento Para Vender com 3 quartos 3 suítes no bairro Jardim Oceania em João Pessoa,Apartment,sale,1290000,,137.0,3,4,3,,,true,,,,true,true,false,Jardim Oceania,,,
prop-38990650,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,1422479,,98.0,3,3,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-41115217,"Apartamento  para venda, Jardim Oceania, João Pessoa - 25764",Apartment,sale,2200000,,139.0,3,1,2,,,false,,,,true,true,false,Jardim Oceania,,,
prop-44283170,"Vendo apartamento de 142m², 03 Quartos (Sendo 02 Suítes +DCE), 02 Vagas de Garagem",Apartment,sale,1600000,,142.0,3,3,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-25415023,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,1656000,,143.0,3,4,2,,,false,,,,false,true,false,Jardim Oceania,,,
prop-26220418,"Apartamento com 3 dormitórios à venda, 145 m² por R$ 790.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,790000,,145.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-38990622,Apartamento - 3 dormitórios - 3 Suítes - localizado em João Pessoa / Jardim Oceania,Apartment,sale,2117186,,124.0,3,4,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-44738811,"Apartamento na melhor localização de Jardim Oceania - R$940.000,00 - João Pessoa",Apartment,sale,940000,,149.0,3,4,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43046415,"Apartamento com 3 quartos à venda na Rua Professora Maria Jacy Pinto Costa, Jardim Oceania, João Pessoa",Apartment,sale,799000,,150.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-29344039,"Apartamento com 3 quartos à venda na Rua Garibaldi Teixeira de Carvalho, 62, Jardim Oceania, João Pessoa",Apartment,sale,2017839,,158.0,3,4,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-42203943,"Apartamento para Venda em João Pessoa, Jardim Oceania, 3 dormitórios, 3 suítes, 3 banheiros, 4 vagas",Apartment,sale,2590000,,176.0,3,3,4,,,false,,,,false,true,false,Jardim Oceania,,,
prop-35771539,"Apartamento com 3 dormitórios à venda, 200 m² por R$ 1.250.000 - Jardim Oceania - João Pessoa/PB",Apartment,sale,1250000,,200.0,3,1,2,,,false,,,,true,true,true,Jardim Oceania,,,
prop-41195874,"Apartamento com 3 quartos à venda na Rua Carmem Romero, --, Jardim Oceania, João Pessoa",Apartment,sale,1199500,,131.0,3,4,3,,,false,,,,false,true,false,Jardim Oceania,,,
prop-39869109,Duplex - Cobertura a venda em excelente localização no Bairro Jardim Oceania em cabedelo / Pb,Apartment,sale,2580000,,246.0,3,4,2,,,false,,,,true,false,false,Jardim Oceania,,,
prop-29572800,"Apartamento com 3 quartos à venda na Avenida Governador Argemiro de Figueiredo, Jardim Oceania, João Pessoa",Apartment,sale,,,250.0,3,3,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-44283056,"Vendo Apartamento, Vista Mar, com 02 suítes, sala p/02 ambientes, varanda gourmet e 03 vagas de Garagem",Apartment,sale,2890000,,294.0,3,3,3,,,false,,,,false,true,false,Jardim Oceania,,,
prop-42846437,"Apartamento com 3 quartos à venda na Avenida Governador Argemiro de Figueiredo, 2690, Jardim Oceania, João Pessoa",Apartment,sale,2400000,,450.0,3,4,2,,,false,,,,false,false,false,Jardim Oceania,,,
prop-32114699,"Apartamento com 3 quartos à venda na Rua Oceano Pacífico, Jardim Oceania, João Pessoa",Apartment,sale,450000,,47.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-43082961,"Apartamento com 3 dormitórios à venda, 54 m² por R$ 480.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,480000,,54.0,3,1,1,,,false,,,,true,false,false,Jardim Oceania,,,
prop-30681704,"Apartamento com 3 quartos à venda na Rua Valdemar Chianca, 105, Jardim Oceania, João Pessoa",Apartment,sale,449160,,59.0,3,1,1,,,false,,,,true,false,false,Jardim Oceania,,,
prop-42718403,Apartamento em construção – entrega prevista para junho de 2026,Apartment,sale,520000,,61.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-36631098,"Apartamento com 3 quartos à venda na Rua Lauro Victor de Barros Junior, 71, Jardim Oceania, João Pessoa",Apartment,sale,534345,,63.0,3,1,1,,,false,,,,true,false,false,Jardim Oceania,,,
prop-35426398,"Apartamento com 3 quartos à venda na Avenida Governador Argemiro de Figueiredo, 2087, Jardim Oceania, João Pessoa",Apartment,sale,1690717,,65.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-37476461,Apartamentos com área de lazer com vista definitiva para o mar da praia do Bessa - AP1925,Apartment,sale,689185,,65.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-22434033,"Apartamento com 3 quartos à venda na Rua Universitário Luiz Alves da Rocha, 123, Jardim Oceania, João Pessoa",Apartment,sale,469900,,68.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-36001432,"Apartamento com 3 dormitórios à venda, 68 m² por R$ 769.000,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,769000,,68.0,3,2,1,,,false,,,,false,true,false,Jardim Oceania,,,
prop-41705767,"Apartamento com 3 quartos à venda no Jardim Oceania, João Pessoa",Apartment,sale,896328,,68.0,3,2,1,,,false,,,,true,false,true,Jardim Oceania,,,
prop-44281993,"KOA Nice Living: Apto 3Q, SEMIMOBILIADO, Posição SUL, JARDIM OCEANIA",Apartment,sale,953541,,68.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-32608238,"Apartamento à venda, 70 m² por R$ 669.997,00 - Jardim Oceania - João Pessoa/PB",Apartment,sale,669997,,70.0,3,2,1,,,false,,,,true,true,false,Jardim Oceania,,,
prop-18794552,"Apartamento com 3 dormitórios à venda, 71 m² por R$ 629.506,50 - Jardim Oceania - João Pessoa/PB",Apartment,sale,629506,,71.0,3,1,1,,,false,,,,true,true,false,Jardim Oceania,,,
