tsne_1,tsne_2,faixa_preco
-8.2126875,-40.96097,Q1 (mais barato)
88.89265,23.379187,Q1 (mais barato)
-11.2382,-19.083244,Q1 (mais barato)
29.857756,-57.5843,Q1 (mais barato)
-19.80805,-47.00554,Q1 (mais barato)
62.5628,-51.313145,Q1 (mais barato)
61.18682,11.551445,Q1 (mais barato)
86.6867,25.427225,Q1 (mais barato)
85.82352,-48.422325,Q1 (mais barato)
88.88918,23.386013,Q1 (mais barato)
82.25583,-46.329353,Q1 (mais barato)
82.484116,-46.704483,Q1 (mais barato)
62.733376,-51.23735,Q1 (mais barato)
88.888855,23.408627,Q1 (mais barato)
88.88196,23.449312,Q1 (mais barato)
84.07461,-48.455257,Q1 (mais barato)
88.90973,23.521112,Q1 (mais barato)
66.293495,-66.49349,Q1 (mais barato)
63.08375,-47.62853,Q1 (mais barato)
13.904373,-29.793558,Q1 (mais barato)
-36.967804,-61.385303,Q1 (mais barato)
13.904107,-29.793365,Q1 (mais barato)
83.24662,18.434996,Q1 (mais barato)
13.69716,-27.99782,Q1 (mais barato)
-85.40156,-36.168285,Q1 (mais barato)
13.730256,-28.761,Q1 (mais barato)
-32.876167,-57.49071,Q1 (mais barato)
56.123417,-21.162092,Q1 (mais barato)
-32.88306,-57.50948,Q1 (mais barato)
-32.84171,-57.445698,Q1 (mais barato)
68.70978,0.2746145,Q1 (mais barato)
-85.400505,-36.14248,Q1 (mais barato)
78.6923,1.4836216,Q1 (mais barato)
-32.838108,-57.441475,Q1 (mais barato)
21.777626,-34.19398,Q1 (mais barato)
-4.5288544,-75.93524,Q1 (mais barato)
-9.055165,-79.21475,Q1 (mais barato)
49.559742,69.19838,Q3
75.26649,18.993042,Q3
33.645912,22.127281,Q2
51.006958,-42.7387,Q2
28.790298,-51.54005,Q2
63.0541,-45.336437,Q2
64.48223,-48.4776,Q2
-1.476389,12.81322,Q2
23.628658,-17.152012,Q2
-14.21446,2.7651794,Q2
-10.213182,-40.595562,Q2
-9.055228,-7.194315,Q2
2.220849,-19.179928,Q2
64.46183,-44.858334,Q2
53.56846,-52.565136,Q2
76.58496,3.747064,Q2
64.952225,-45.909164,Q2
-4.77834,12.270778,Q2
-15.36186,-43.48534,Q1 (mais barato)
-37.658,-9.660534,Q2
74.03345,26.331287,Q2
41.567627,-57.50329,Q2
67.020454,-15.083815,Q2
2.780936,2.2386467,Q2
4.624215,14.811983,Q3
41.180447,-7.483025,Q3
-20.390642,-0.28057775,Q1 (mais barato)
-2.9348564,-26.409313,Q2
-10.375814,-40.252857,Q2
-14.922061,-37.890034,Q2
52.23227,-1.8963711,Q2
62.803257,41.89405,Q3
28.005903,-22.680092,Q1 (mais barato)
-1.748123,-64.63809,Q2
0.6206165,-35.22824,Q2
67.68735,-2.6779857,Q2
-1.9775225,-63.226387,Q2
39.576836,-6.382614,Q2
7.193063,-66.871155,Q2
81.69934,-3.9955494,Q3
43.212505,-52.075924,Q2
74.07537,26.302923,Q2
76.86584,25.112661,Q2
7.62477,-13.479374,Q2
29.74544,21.936203,Q2
-27.940222,-2.2962563,Q2
-10.38582,-40.24111,Q2
74.61105,1.971671,Q2
3.8940947,-58.16004,Q2
-6.923163,-29.479828,Q2
-1.6129357,-40.471607,Q3
41.625206,-62.007324,Q4
50.695927,69.50791,Q2
45.141994,-40.857796,Q2
22.821735,-19.084663,Q2
82.45641,-3.4079833,Q4
1.9071317,20.54801,Q2
47.515594,68.236664,Q2
2.2586741,25.447727,Q2
-15.43461,11.511805,Q2
-6.1717644,-74.84391,Q2
76.6321,5.114935,Q2
85.78105,21.594585,Q2
44.07081,14.142636,Q2
4.615379,-41.336376,Q2
-38.527603,-52.134598,Q2
2.0776248,20.598412,Q2
11.465375,-33.05778,Q2
76.00258,0.12155164,Q3
30.526484,8.606426,Q3
15.144646,-41.79804,Q3
59.31718,-17.633154,Q2
59.945168,-17.777822,Q2
-1.5487281,-39.547527,Q2
39.998886,53.6466,Q2
-11.483539,3.8177285,Q2
6.915028,-11.778935,Q2
0.19136001,4.68175,Q2
6.8713717,-11.2446785,Q2
-9.210213,-29.468138,Q3
2.7253742,2.6533446,Q3
-32.890823,-6.1039147,Q1 (mais barato)
-33.26292,-13.001232,Q2
41.619957,35.284866,Q3
66.80754,-65.18386,Q1 (mais barato)
85.37827,-46.19647,Q1 (mais barato)
-28.579288,-5.4844794,Q1 (mais barato)
63.34687,-49.108902,Q1 (mais barato)
89.14441,19.887056,Q1 (mais barato)
89.468735,34.062817,Q1 (mais barato)
63.591125,-51.98381,Q1 (mais barato)
63.58781,-48.238033,Q1 (mais barato)
63.574055,-52.017414,Q1 (mais barato)
60.28407,-48.242992,Q1 (mais barato)
89.47403,34.059742,Q1 (mais barato)
89.27964,19.884115,Q1 (mais barato)
-10.387911,-23.410065,Q1 (mais barato)
-1.2264411,-71.2116,Q1 (mais barato)
42.513634,-61.80643,Q1 (mais barato)
-26.245188,-1.3121638,Q1 (mais barato)
89.813194,34.2656,Q1 (mais barato)
89.5017,34.052002,Q1 (mais barato)
-33.85032,-57.20256,Q1 (mais barato)
-5.7587433,-74.633484,Q1 (mais barato)
-33.855076,-57.21926,Q1 (mais barato)
-14.510192,-90.52193,Q1 (mais barato)
-14.6046505,-90.65882,Q1 (mais barato)
-14.604803,-90.65892,Q1 (mais barato)
-48.67299,-82.83614,Q1 (mais barato)
41.20136,-33.361317,Q2
-1.6314887,-77.95449,Q1 (mais barato)
-1.3675642,-77.80123,Q1 (mais barato)
64.635796,-64.84322,Q1 (mais barato)
66.80913,-65.211006,Q1 (mais barato)
68.393105,-67.665344,Q1 (mais barato)
64.67704,-64.85716,Q1 (mais barato)
65.20686,-63.87167,Q1 (mais barato)
65.21691,-63.852646,Q1 (mais barato)
-1.610957,-75.326225,Q1 (mais barato)
83.63064,33.615433,Q1 (mais barato)
-15.907112,-49.67249,Q1 (mais barato)
-10.310705,-23.407097,Q1 (mais barato)
30.637527,-60.79308,Q1 (mais barato)
-51.83119,-69.48263,Q1 (mais barato)
77.94224,-11.109537,Q1 (mais barato)
-12.373161,-19.36006,Q1 (mais barato)
83.69267,-47.249374,Q1 (mais barato)
0.56032693,-25.086996,Q1 (mais barato)
83.785324,-47.47079,Q1 (mais barato)
80.539,-45.761044,Q1 (mais barato)
79.131325,26.944496,Q1 (mais barato)
81.890785,-47.58604,Q1 (mais barato)
63.505978,-52.37567,Q1 (mais barato)
84.356445,-46.375698,Q1 (mais barato)
84.34691,-46.444496,Q1 (mais barato)
79.901184,26.537601,Q1 (mais barato)
-51.79888,-69.80843,Q1 (mais barato)
-51.798885,-69.80859,Q1 (mais barato)
-51.78805,-69.805885,Q1 (mais barato)
-51.788887,-69.80619,Q1 (mais barato)
-63.758476,49.02952,Q1 (mais barato)
-24.483374,-19.105501,Q1 (mais barato)
-24.483374,-19.105501,Q1 (mais barato)
-28.33773,-5.4123898,Q1 (mais barato)
-13.664594,-50.42026,Q1 (mais barato)
-26.413597,-5.237911,Q1 (mais barato)
88.554245,33.446667,Q1 (mais barato)
-16.645813,-20.363846,Q1 (mais barato)
-51.606148,-70.067444,Q1 (mais barato)
-51.730663,-70.08637,Q1 (mais barato)
-51.875366,-70.12025,Q1 (mais barato)
-51.87537,-70.12025,Q1 (mais barato)
-51.750977,-70.09032,Q1 (mais barato)
-51.730663,-70.08637,Q1 (mais barato)
-51.730663,-70.08637,Q1 (mais barato)
88.44824,31.9373,Q1 (mais barato)
87.239494,23.281668,Q1 (mais barato)
88.55598,33.445827,Q1 (mais barato)
36.19365,-36.949158,Q1 (mais barato)
60.591076,-22.166267,Q1 (mais barato)
24.86404,-53.385418,Q1 (mais barato)
-8.081951,-39.101425,Q1 (mais barato)
-51.695755,-70.42176,Q1 (mais barato)
-51.70194,-70.42284,Q1 (mais barato)
-48.30409,-72.0566,Q1 (mais barato)
-44.579956,-74.68367,Q1 (mais barato)
-51.701904,-70.42283,Q1 (mais barato)
-51.69573,-70.42176,Q1 (mais barato)
88.448235,31.937553,Q1 (mais barato)
44.24155,-37.392166,Q1 (mais barato)
83.57946,-44.93081,Q1 (mais barato)
80.50091,-45.74344,Q1 (mais barato)
-33.913322,-9.245076,Q1 (mais barato)
-19.663572,-44.16168,Q1 (mais barato)
79.77135,26.660952,Q1 (mais barato)
79.22491,26.98435,Q1 (mais barato)
13.779947,-29.863953,Q1 (mais barato)
-51.612747,-70.72419,Q1 (mais barato)
88.44833,31.937534,Q1 (mais barato)
88.44937,31.934443,Q1 (mais barato)
60.328003,-52.823605,Q1 (mais barato)
83.323586,-47.167797,Q1 (mais barato)
65.612114,-63.31988,Q1 (mais barato)
86.97797,23.580162,Q1 (mais barato)
29.301058,-62.73163,Q1 (mais barato)
45.099655,-62.43384,Q1 (mais barato)
87.96399,31.45788,Q1 (mais barato)
81.79887,32.289906,Q1 (mais barato)
-28.829521,-3.1864305,Q1 (mais barato)
-3.9018087,4.972972,Q1 (mais barato)
85.58237,-46.213448,Q1 (mais barato)
80.55584,-45.57145,Q1 (mais barato)
45.59594,13.722395,Q1 (mais barato)
13.932874,-15.144016,Q1 (mais barato)
-25.680378,-5.1865997,Q1 (mais barato)
-12.400005,-19.325945,Q1 (mais barato)
-10.773369,-7.2679634,Q1 (mais barato)
-51.529926,-71.05388,Q1 (mais barato)
-51.53017,-71.05372,Q1 (mais barato)
-51.525566,-71.05393,Q1 (mais barato)
-51.5283,-71.05377,Q1 (mais barato)
-51.53076,-71.05359,Q1 (mais barato)
-51.529926,-71.05388,Q1 (mais barato)
-51.527714,-71.05391,Q1 (mais barato)
-51.525547,-71.05393,Q1 (mais barato)
88.44865,31.93808,Q1 (mais barato)
30.766714,-58.03537,Q1 (mais barato)
-19.71461,-44.19537,Q1 (mais barato)
69.042114,-49.608097,Q1 (mais barato)
83.74545,-47.375355,Q1 (mais barato)
44.021805,45.920574,Q1 (mais barato)
-26.408958,-5.241663,Q1 (mais barato)
-26.40898,-5.241647,Q1 (mais barato)
78.82036,23.53614,Q1 (mais barato)
43.65027,-33.391674,Q1 (mais barato)
9.333349,-5.2472377,Q1 (mais barato)
-33.91479,-9.247388,Q1 (mais barato)
83.33209,33.674446,Q1 (mais barato)
-25.670177,-5.1869073,Q1 (mais barato)
88.565704,33.437115,Q1 (mais barato)
88.5643,33.4481,Q1 (mais barato)
-26.409163,-5.2432394,Q1 (mais barato)
-52.95329,-75.577774,Q1 (mais barato)
8.852571,-13.919999,Q1 (mais barato)
-51.38122,-71.72787,Q1 (mais barato)
-44.582016,-74.677574,Q1 (mais barato)
-10.337138,-23.407637,Q1 (mais barato)
-32.547443,-6.34656,Q1 (mais barato)
61.376713,-52.791035,Q1 (mais barato)
88.56595,33.448082,Q1 (mais barato)
60.810497,-52.91804,Q1 (mais barato)
31.149721,-61.196095,Q1 (mais barato)
-26.406992,-5.2446985,Q1 (mais barato)
81.58472,32.149815,Q1 (mais barato)
60.100666,-48.744686,Q1 (mais barato)
57.019016,-52.252007,Q1 (mais barato)
60.340336,-49.46983,Q1 (mais barato)
85.60591,-46.230114,Q1 (mais barato)
85.60591,-46.230114,Q1 (mais barato)
86.600525,-49.48393,Q1 (mais barato)
61.26419,-51.541115,Q1 (mais barato)
44.037674,45.991158,Q1 (mais barato)
84.2532,34.430923,Q1 (mais barato)
-51.336006,-72.033585,Q1 (mais barato)
-15.699945,-50.060646,Q1 (mais barato)
89.69637,26.864143,Q1 (mais barato)
-32.587933,-6.302046,Q1 (mais barato)
87.41369,30.754618,Q1 (mais barato)
89.02686,31.52287,Q1 (mais barato)
-26.405977,-5.246327,Q1 (mais barato)
88.56716,33.447464,Q1 (mais barato)
44.147842,-36.506367,Q1 (mais barato)
-51.306908,-72.29525,Q1 (mais barato)
-51.30684,-72.29522,Q1 (mais barato)
-51.30684,-72.29522,Q1 (mais barato)
88.56949,33.44824,Q1 (mais barato)
-32.548008,-6.3464537,Q1 (mais barato)
77.850365,19.591642,Q1 (mais barato)
-11.378381,-72.783104,Q1 (mais barato)
68.18112,-31.325596,Q1 (mais barato)
-21.959755,-1.3228325,Q1 (mais barato)
-8.089667,-39.092815,Q1 (mais barato)
68.01932,-31.307459,Q1 (mais barato)
43.93148,-58.258404,Q1 (mais barato)
86.595856,-46.102917,Q1 (mais barato)
84.36451,-45.176098,Q1 (mais barato)
84.85808,-45.429115,Q1 (mais barato)
84.346596,-46.445812,Q1 (mais barato)
59.99326,-51.73654,Q1 (mais barato)
82.08634,-51.569992,Q1 (mais barato)
88.577,33.42438,Q1 (mais barato)
87.32272,30.488117,Q1 (mais barato)
-1.7353252,-65.2779,Q1 (mais barato)
79.862816,26.822002,Q1 (mais barato)
88.44915,31.939135,Q1 (mais barato)
-51.282555,-72.519325,Q1 (mais barato)
-25.650293,-5.189603,Q1 (mais barato)
44.10694,-36.536766,Q1 (mais barato)
-48.30375,-72.05723,Q1 (mais barato)
-50.88265,-72.20696,Q1 (mais barato)
-32.56296,-6.3419676,Q1 (mais barato)
88.44932,31.93747,Q1 (mais barato)
83.39237,33.63662,Q1 (mais barato)
5.58954,-2.023639,Q1 (mais barato)
-25.645296,-5.1905346,Q1 (mais barato)
-34.32366,-10.34964,Q1 (mais barato)
62.472057,-9.124664,Q1 (mais barato)
-48.319046,-74.636345,Q1 (mais barato)
-51.229103,-72.98498,Q1 (mais barato)
-25.639038,-5.191207,Q1 (mais barato)
-32.588295,-6.301709,Q1 (mais barato)
86.795654,33.406887,Q1 (mais barato)
-48.145817,-74.74738,Q1 (mais barato)
-48.385242,-74.770256,Q1 (mais barato)
-1.739156,-65.2692,Q1 (mais barato)
87.55003,35.036716,Q1 (mais barato)
-26.399145,-5.2564692,Q1 (mais barato)
88.57416,33.446743,Q1 (mais barato)
88.574356,33.447834,Q1 (mais barato)
-48.670746,-74.8969,Q1 (mais barato)
-48.114437,-74.86093,Q1 (mais barato)
-48.354107,-74.939316,Q1 (mais barato)
88.57568,33.44644,Q1 (mais barato)
4.6179056,-65.892586,Q1 (mais barato)
-32.135357,-6.696871,Q1 (mais barato)
83.963264,-48.168076,Q1 (mais barato)
59.701496,-51.48769,Q1 (mais barato)
72.419914,-5.4000945,Q1 (mais barato)
84.33751,-46.457676,Q1 (mais barato)
6.2351446,-65.96165,Q1 (mais barato)
89.701225,25.432497,Q1 (mais barato)
61.15832,-50.83515,Q1 (mais barato)
60.10025,-52.73084,Q1 (mais barato)
62.775566,-49.630917,Q1 (mais barato)
79.02471,-44.750103,Q1 (mais barato)
64.09573,-38.00241,Q1 (mais barato)
-27.005726,0.38938662,Q1 (mais barato)
44.12906,-57.59036,Q1 (mais barato)
-51.113594,-74.09236,Q1 (mais barato)
-48.20063,-75.48893,Q1 (mais barato)
-48.20063,-75.48893,Q1 (mais barato)
-48.20063,-75.48893,Q1 (mais barato)
80.85267,31.600649,Q1 (mais barato)
-48.297455,-75.84446,Q1 (mais barato)
-48.297787,-75.84497,Q1 (mais barato)
-48.295692,-75.844795,Q1 (mais barato)
-48.175507,-75.729546,Q1 (mais barato)
-48.29564,-75.844795,Q1 (mais barato)
-49.450325,-76.279015,Q1 (mais barato)
44.33867,-36.46722,Q1 (mais barato)
-51.115807,-74.17459,Q1 (mais barato)
-51.013218,-74.31797,Q1 (mais barato)
6.6973047,-65.8637,Q1 (mais barato)
-26.389069,-5.2747393,Q1 (mais barato)
73.27795,-5.6378593,Q1 (mais barato)
75.51069,4.885256,Q1 (mais barato)
5.9746256,-65.66253,Q1 (mais barato)
-48.451958,-76.44317,Q1 (mais barato)
-48.449883,-76.442726,Q1 (mais barato)
-49.201206,-76.633835,Q1 (mais barato)
-48.44983,-76.44272,Q1 (mais barato)
43.35654,-33.497684,Q1 (mais barato)
-48.697216,-76.784065,Q1 (mais barato)
-48.697216,-76.784065,Q1 (mais barato)
-48.440514,-76.71606,Q1 (mais barato)
-48.697216,-76.784065,Q1 (mais barato)
-48.440563,-76.71607,Q1 (mais barato)
-49.170113,-76.85842,Q1 (mais barato)
-48.697216,-76.784065,Q1 (mais barato)
-48.440514,-76.71606,Q1 (mais barato)
-48.452965,-77.005974,Q1 (mais barato)
-48.06633,-76.86532,Q1 (mais barato)
83.3208,33.694324,Q1 (mais barato)
-48.313076,-77.22952,Q1 (mais barato)
-15.687055,-49.997128,Q1 (mais barato)
-48.3624,-77.49752,Q1 (mais barato)
-48.3622,-77.497375,Q1 (mais barato)
83.32569,33.686657,Q1 (mais barato)
-48.667755,-78.08463,Q1 (mais barato)
-50.063618,-79.08904,Q1 (mais barato)
-48.700634,-78.54172,Q1 (mais barato)
-49.085865,-78.95001,Q1 (mais barato)
-44.57596,-74.702095,Q1 (mais barato)
-49.713882,-79.24078,Q1 (mais barato)
-49.520252,-79.376495,Q1 (mais barato)
87.261,23.326767,Q1 (mais barato)
-49.674026,-79.58862,Q1 (mais barato)
-22.211828,-1.4270103,Q1 (mais barato)
-49.070793,-79.70098,Q1 (mais barato)
-49.07163,-79.70104,Q1 (mais barato)
-48.645054,-79.73163,Q1 (mais barato)
-48.316673,-80.0312,Q1 (mais barato)
-49.04849,-79.90793,Q1 (mais barato)
-49.28356,-79.910866,Q1 (mais barato)
-48.460438,-80.17929,Q1 (mais barato)
-48.590443,-80.31883,Q1 (mais barato)
-48.44754,-80.35927,Q1 (mais barato)
-48.445465,-80.35786,Q1 (mais barato)
-48.446648,-80.358665,Q1 (mais barato)
-48.590916,-80.3204,Q1 (mais barato)
-49.67645,-80.406,Q1 (mais barato)
-48.43511,-80.53152,Q1 (mais barato)
-49.806194,-80.658875,Q1 (mais barato)
-7.0561643,-75.134964,Q1 (mais barato)
-49.796616,-80.83063,Q1 (mais barato)
-44.575516,-74.70315,Q1 (mais barato)
-49.876682,-81.00963,Q1 (mais barato)
-50.21942,-81.1337,Q1 (mais barato)
-15.620125,-49.714314,Q1 (mais barato)
-48.212685,-81.13094,Q1 (mais barato)
-50.16487,-81.13533,Q1 (mais barato)
-48.530563,-81.548164,Q1 (mais barato)
-49.304726,-81.788315,Q1 (mais barato)
-48.89466,-81.94248,Q1 (mais barato)
-48.796303,-81.93857,Q1 (mais barato)
-48.796303,-81.93857,Q1 (mais barato)
-48.796303,-81.93857,Q1 (mais barato)
-44.574146,-74.703926,Q1 (mais barato)
-48.894638,-81.942535,Q1 (mais barato)
-48.894638,-81.942535,Q1 (mais barato)
-48.796303,-81.93857,Q1 (mais barato)
-48.618153,-81.90823,Q1 (mais barato)
-48.894638,-81.942535,Q1 (mais barato)
-44.576366,-74.697624,Q1 (mais barato)
-48.57815,-82.60883,Q1 (mais barato)
-37.040344,-58.033978,Q1 (mais barato)
-15.250551,-76.88279,Q1 (mais barato)
-16.27034,-77.03072,Q1 (mais barato)
-16.835451,-95.00799,Q1 (mais barato)
-18.16534,-93.80819,Q1 (mais barato)
-15.405334,-77.36466,Q1 (mais barato)
-17.272696,-93.60729,Q1 (mais barato)
-18.069292,-93.828964,Q1 (mais barato)
-16.850485,-95.078896,Q1 (mais barato)
-38.502823,-60.321037,Q1 (mais barato)
-85.49289,-34.647602,Q1 (mais barato)
-37.055336,-58.02286,Q1 (mais barato)
-38.15946,-60.231037,Q1 (mais barato)
-68.108284,-23.87275,Q1 (mais barato)
-44.827744,-6.5765443,Q1 (mais barato)
62.555794,3.7808974,Q1 (mais barato)
-37.051926,-58.04824,Q1 (mais barato)
72.90199,3.5418887,Q1 (mais barato)
-21.953558,-1.343724,Q1 (mais barato)
-37.37593,-57.716595,Q1 (mais barato)
-85.49613,-34.682682,Q1 (mais barato)
68.10764,-0.37535128,Q1 (mais barato)
59.19649,-2.8397174,Q1 (mais barato)
-2.1539702,-39.44849,Q1 (mais barato)
-46.6791,83.75435,Q1 (mais barato)
-37.380356,-57.722507,Q1 (mais barato)
56.573326,-11.457563,Q1 (mais barato)
-37.063297,-58.041386,Q1 (mais barato)
22.998486,-33.88686,Q1 (mais barato)
14.715524,-29.495796,Q1 (mais barato)
-37.056046,-58.02275,Q1 (mais barato)
81.70741,-6.8018045,Q1 (mais barato)
-15.786769,-77.90001,Q1 (mais barato)
-16.64993,-94.61439,Q1 (mais barato)
-15.822354,-76.52305,Q1 (mais barato)
-15.75854,-76.87637,Q1 (mais barato)
-15.765943,-77.28501,Q1 (mais barato)
-15.246912,-76.027435,Q1 (mais barato)
-15.1840105,-76.54872,Q1 (mais barato)
-17.594381,-94.19786,Q1 (mais barato)
-16.481688,-76.86275,Q1 (mais barato)
-17.662891,-93.55291,Q1 (mais barato)
73.99452,62.161358,Q1 (mais barato)
-16.597538,-77.73914,Q1 (mais barato)
-16.28529,-77.09641,Q1 (mais barato)
-16.26737,-78.38958,Q1 (mais barato)
-17.710155,-94.52168,Q1 (mais barato)
-15.267873,-77.707756,Q1 (mais barato)
-15.75073,-77.873505,Q1 (mais barato)
66.38754,-67.733536,Q1 (mais barato)
67.751236,-68.58658,Q1 (mais barato)
66.41521,-67.749306,Q1 (mais barato)
66.41472,-67.74885,Q1 (mais barato)
-16.182129,-77.40424,Q1 (mais barato)
-18.444668,-94.606476,Q1 (mais barato)
-17.321398,-95.31694,Q1 (mais barato)
-17.92822,-95.223885,Q1 (mais barato)
-15.692174,-75.2776,Q1 (mais barato)
-17.321346,-94.77964,Q1 (mais barato)
-16.464666,-78.11025,Q1 (mais barato)
-17.573252,-93.56547,Q1 (mais barato)
66.44297,-66.69395,Q1 (mais barato)
67.864876,-68.37074,Q1 (mais barato)
66.44614,-66.69405,Q1 (mais barato)
66.514,-66.729195,Q1 (mais barato)
-16.60019,-94.526184,Q1 (mais barato)
-16.93085,-77.289505,Q1 (mais barato)
-17.026598,-77.02754,Q1 (mais barato)
-16.45332,-77.615486,Q1 (mais barato)
-16.269886,-75.64753,Q1 (mais barato)
-16.678581,-76.146835,Q1 (mais barato)
-15.75652,-75.36739,Q1 (mais barato)
-18.457561,-94.35667,Q1 (mais barato)
-17.037256,-77.314926,Q1 (mais barato)
-17.158466,-95.26012,Q1 (mais barato)
73.99439,62.16119,Q1 (mais barato)
-15.403861,-75.6912,Q1 (mais barato)
-15.220581,-76.96164,Q1 (mais barato)
-15.963113,-76.38195,Q1 (mais barato)
-15.2902355,-76.15172,Q1 (mais barato)
-16.083973,-76.00124,Q1 (mais barato)
-15.779694,-75.86431,Q1 (mais barato)
-16.412704,-76.035324,Q1 (mais barato)
-18.179567,-95.091644,Q1 (mais barato)
-17.179537,-76.586426,Q1 (mais barato)
-16.63055,-76.77552,Q1 (mais barato)
-17.825268,-95.23878,Q1 (mais barato)
-17.0893,-76.51908,Q1 (mais barato)
-16.99233,-77.69933,Q1 (mais barato)
-18.217733,-95.05238,Q1 (mais barato)
-16.070225,-78.239555,Q1 (mais barato)
-16.292467,-76.42105,Q1 (mais barato)
-17.022617,-76.51483,Q1 (mais barato)
-16.708204,-76.22809,Q1 (mais barato)
-18.394087,-94.69435,Q1 (mais barato)
-18.040861,-94.75442,Q1 (mais barato)
-17.535845,-77.19956,Q1 (mais barato)
-17.093979,-77.946495,Q1 (mais barato)
-16.837135,-78.541046,Q1 (mais barato)
-17.351738,-77.786674,Q1 (mais barato)
-17.280693,-78.5024,Q1 (mais barato)
-16.839216,-78.53253,Q1 (mais barato)
-17.458813,-78.48273,Q1 (mais barato)
-17.773727,-78.40292,Q1 (mais barato)
-17.52105,-77.28016,Q1 (mais barato)
-17.5479,-76.82992,Q1 (mais barato)
-17.70891,-94.61008,Q1 (mais barato)
-18.272717,-78.141785,Q1 (mais barato)
-18.020515,-78.327866,Q1 (mais barato)
73.99501,62.160915,Q1 (mais barato)
-17.782269,-77.80116,Q1 (mais barato)
-17.63799,-95.27454,Q1 (mais barato)
-17.840641,-95.221596,Q1 (mais barato)
-17.836206,-77.696335,Q1 (mais barato)
-18.214737,-77.673355,Q1 (mais barato)
-18.548574,-77.92423,Q1 (mais barato)
-17.392971,-95.34238,Q1 (mais barato)
-17.948784,-77.19747,Q1 (mais barato)
-16.730808,-75.53118,Q1 (mais barato)
-17.636442,-75.76329,Q1 (mais barato)
-17.509283,-76.21846,Q1 (mais barato)
-17.355383,-94.747185,Q1 (mais barato)
-18.021912,-76.70802,Q1 (mais barato)
-17.682585,-93.57245,Q1 (mais barato)
-18.256327,-75.81002,Q1 (mais barato)
-18.108446,-75.28073,Q1 (mais barato)
-18.18344,-75.50135,Q1 (mais barato)
-16.47276,-75.25784,Q1 (mais barato)
-17.771618,-94.48159,Q1 (mais barato)
-18.315672,-94.24912,Q1 (mais barato)
-18.3215,-94.67259,Q1 (mais barato)
-17.011215,-75.37739,Q1 (mais barato)
-16.256319,-74.90431,Q1 (mais barato)
-18.318401,-94.03264,Q1 (mais barato)
-16.185274,-74.91891,Q1 (mais barato)
-17.788424,-93.60746,Q1 (mais barato)
-17.592524,-74.67793,Q1 (mais barato)
-18.086514,-75.06476,Q1 (mais barato)
-16.745228,-74.69088,Q1 (mais barato)
-16.745228,-74.69088,Q1 (mais barato)
-18.734787,-76.53997,Q1 (mais barato)
-17.86439,-74.83931,Q1 (mais barato)
-16.957706,-75.53463,Q1 (mais barato)
-17.62232,-94.15452,Q1 (mais barato)
-18.828796,-76.56976,Q1 (mais barato)
-1.9950655,-81.37424,Q1 (mais barato)
-3.7061598,-81.13721,Q1 (mais barato)
-1.9950655,-81.37424,Q1 (mais barato)
-2.0471022,-81.30126,Q1 (mais barato)
-17.27284,-75.83346,Q1 (mais barato)
-17.918509,-76.62721,Q1 (mais barato)
-17.27284,-75.83346,Q1 (mais barato)
-17.078056,-95.17563,Q1 (mais barato)
-18.271341,-94.02965,Q1 (mais barato)
-17.79938,-76.135925,Q1 (mais barato)
-16.693558,-94.838905,Q1 (mais barato)
-18.143223,-76.88695,Q1 (mais barato)
-17.627121,-75.46046,Q1 (mais barato)
-17.329496,-74.84874,Q1 (mais barato)
-17.329496,-74.84874,Q1 (mais barato)
-17.870337,-76.30097,Q1 (mais barato)
-2.4978328,-80.00385,Q1 (mais barato)
-4.4641833,-81.11435,Q1 (mais barato)
74.1894,62.421925,Q1 (mais barato)
64.48304,-64.86491,Q1 (mais barato)
-18.517159,-76.2518,Q1 (mais barato)
-18.517159,-76.2518,Q1 (mais barato)
-18.3808,-75.82861,Q1 (mais barato)
73.994316,62.16121,Q1 (mais barato)
-17.229984,-94.62891,Q1 (mais barato)
-18.805166,-77.24411,Q1 (mais barato)
-18.805166,-77.24411,Q1 (mais barato)
-18.805166,-77.24411,Q1 (mais barato)
-18.125586,-93.7507,Q1 (mais barato)
-18.805166,-77.24411,Q1 (mais barato)
-2.6782038,-80.51022,Q1 (mais barato)
67.86176,-68.5633,Q1 (mais barato)
-3.2987795,-80.686356,Q1 (mais barato)
-3.7061598,-81.13721,Q1 (mais barato)
-17.391392,-94.18471,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-17.053904,-93.67733,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-17.152508,-94.38763,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-16.665108,-94.16001,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-16.69763,-94.04848,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-19.94242,-75.255455,Q1 (mais barato)
-16.689856,-94.07233,Q1 (mais barato)
